42499 111783
31413 31414 159.3516939011068
31414 29873 88.96528410113655
31414 30150 68.09332365453301
31414 31413 159.3516939011068
31415 30156 54.13743577991725
31415 18655 60.87835654823881
31415 30157 74.87920858263378
31416 30708 47.142584151914846
31416 30721 47.86541345195818
31416 30738 27.47322343557634
31417 30712 70.39328131284789
31418 42359 36.831335267865256
31419 30667 51.75034856907587
31419 30798 80.23858816869907
31419 31420 121.8503421662007
31420 22137 42.804994088322196
31420 22139 28.152167352916777
31420 31419 121.8503421662007
31421 22137 85.90317964036801
31422 22144 120.35253236902727
31422 31399 83.10952463298707
31422 31393 46.37514751885135
31423 31424 62.3510241991672
31423 31429 48.4055040991674
31423 30846 73.0903725652463
31424 31423 62.3510241991672
31424 31425 75.23784492506338
31424 31461 1028.7600150598419
31425 31424 75.23784492506338
31426 31432 108.4426816721421
31427 32000 77.52505964492678
31427 31435 84.41603498678614
31427 31432 83.19430028184789
31428 31430 321.4780847140737
31429 31452 312.7842839686279
31429 31423 48.4055040991674
31429 31433 204.72267037393837
31430 31431 31.19673157754836
31430 31431 83.48957726391242
31430 31428 321.47808471407365
31431 31433 46.08561570541489
31431 31430 31.19673157754836
31431 31430 83.48957726391244
31432 31427 83.19430028184789
31432 31426 108.44268167214211
31432 31433 155.12031109170113
31433 31431 46.08561570541489
31433 31429 204.72267037393837
31433 31432 155.12031109170113
31434 31435 109.78744560990953
31435 31427 84.41603498678613
31435 32064 45.441007382721665
31435 31434 109.78744560990953
31436 30783 57.91993301337587
31436 30786 172.2106323499119
31436 31437 35.20986311215023
31437 31436 35.20986311215023
31438 30445 16.26953385266495
31438 23506 93.69015191019491
31438 31439 110.22682060134669
31439 30466 59.246303254486854
31439 30458 60.174078946288176
31439 31438 110.2268206013467
31440 31157 284.72219190468854
31441 18987 52.594881771345435
31441 19005 28.768919566289163
31441 19036 68.53119989194553
31442 30802 24.69108892635694
31442 30823 25.51645068015961
31442 31443 60.69546431399348
31443 30824 19.854344155352173
31443 30823 51.06476781683806
31443 31442 60.6954643139935
31444 22176 240.58512504326555
31444 30889 335.5803164207912
31444 31445 68.55213387068815
31445 31444 68.55213387068815
31446 31448 72.4364722909479
31446 31201 86.71630455259951
31446 31447 73.12033646238955
31447 31446 73.12033646238955
31448 31151 13.133127128202604
31448 30730 90.91803096616397
31448 31446 72.4364722909479
31449 31450 80.82237601532778
31449 31206 63.43115963308468
31449 22173 81.03468200883567
31450 31449 80.82237601532778
31451 31650 136.79270421282945
31451 31622 85.2702337667736
31451 32407 139.00192228305326
31452 31454 102.02210430491417
31452 31429 312.7842839686279
31452 31453 118.93845363268159
31453 31452 118.93845363268157
31454 31455 66.92385149424294
31454 31470 130.3555163797116
31454 31452 102.02210430491417
31455 31454 66.92385149424294
31455 31472 65.13631833343211
31455 31458 136.83936813630797
31455 31469 183.4797443507867
31456 29880 61.79518940942584
31456 31470 71.22034686952843
31456 31457 48.045253587243764
31457 31458 100.38028587452455
31457 31330 81.76165146046208
31457 31460 35.27142278413029
31457 31456 48.045253587243764
31458 31469 23.642700610055602
31458 31457 100.38028587452455
31458 31455 136.83936813630794
31459 31331 10.538013737070063
31459 31460 82.80380075059219
31459 31330 32.57591402885665
31460 31459 82.80380075059219
31460 31462 38.028922806115986
31460 31457 35.27142278413028
31461 31331 26.239581403541724
31461 31462 75.08768143136635
31461 31424 1028.7600150598416
31462 31461 75.08768143136635
31462 31469 97.46865967938582
31462 31460 38.028922806115986
31463 9860 124.26500304971124
31463 9861 18.158807403484737
31464 31465 25.544657676458485
31465 30789 83.00794059719004
31465 31464 25.544657676458485
31465 30790 124.25126274355941
31466 31467 81.79760216428137
31466 26658 28.23261781428629
31466 26652 127.90495376465971
31467 26650 8.471684556072562
31467 26657 29.245743829718204
31467 31466 81.79760216428137
31468 26649 136.2763842924938
31468 26702 357.0225591349323
31469 31458 23.642700610055602
31469 31462 97.46865967938582
31469 31455 183.4797443507867
31470 31471 74.84296088306533
31470 31456 71.22034686952843
31470 31454 130.3555163797116
31471 31470 74.84296088306533
31472 31473 69.42518754204477
31472 31474 82.71059395872888
31472 31455 65.13631833343211
31473 31472 69.42518754204477
31474 31472 82.71059395872888
31475 31476 79.63188815799279
31475 26650 54.654431609985615
31475 26702 122.53884804940172
31476 31475 79.63188815799279
31477 31582 42.65454643205169
31477 31479 64.21300962894077
31477 22133 866.697369930279
31478 31479 70.92495540994602
31479 31477 64.21300962894077
31479 31478 70.92495540994602
31479 31480 122.9660185439394
31480 31600 96.96141405246713
31480 32081 71.78758087285661
31480 31606 50.68247599397229
31480 31479 122.96601854393943
31481 31482 9.239849206977732
31481 32087 18.391553863796258
31481 31613 78.03270003519629
31482 31481 9.239849206977732
31482 31483 60.9949023104263
31482 32090 48.22017503786698
31483 32004 29.723355509102426
31483 32083 39.329584211580745
31483 31484 124.08183262437078
31483 31482 60.99490231042629
31484 31485 62.141578344823955
31484 31483 124.08183262437078
31484 32060 54.69368805388254
31485 32069 35.185733873685386
31485 32072 38.59934695079642
31485 31484 62.141578344823955
31486 22107 39.70822581059179
31486 31511 35.478692932269375
31486 32072 75.82170615991117
31487 32159 150.44723564408557
31487 72 210.63565309253116
31487 32158 126.77114531494769
31488 31596 40.96427351680503
31488 32170 26.14404377851957
31488 31489 329.45896595214276
31489 31488 329.4589659521428
31489 31558 156.45586868939074
31489 31491 395.7642994866265
31490 31598 23.00390946805241
31490 32170 22.32802756062619
31490 31597 34.756628081530394
31491 31489 395.7642994866266
31491 31598 9.22310890362881
31491 31595 186.30881741557448
31492 160 36.526599838495265
31492 21595 62.89850153784285
31492 938 29.45616423406903
31493 26882 383.0823316659885
31494 30893 295.04693832780487
31494 31267 47.91620869705212
31494 31266 248.714012731191
31495 31496 32.12464557691554
31495 31383 111.04482286897371
31495 18971 115.3416494917046
31496 31498 42.22660019662832
31496 31495 32.12464557691554
31496 31497 31.919291258802794
31497 18982 7.471618012185498
31497 18981 14.914093731178468
31497 31496 31.919291258802794
31498 31499 29.953682777891885
31498 31496 42.22660019662832
31498 18980 32.60166653616959
31499 31155 39.35150875007826
31499 31498 29.953682777891885
31499 31500 32.540616547938555
31500 18979 5.17088553777791
31500 18978 13.515211025956997
31500 31499 32.540616547938555
31501 31502 34.613607676877166
31502 31263 8.85917813488133
31502 19147 49.34977084474568
31502 31501 34.613607676877166
31503 30030 102.26821694772774
31503 30029 28.010594579165875
31503 31504 52.5478156872143
31504 31503 52.54781568721431
31505 32058 41.163112814266114
31505 31507 24.272689860528207
31505 31506 215.4645830808459
31506 31505 215.4645830808459
31507 31505 24.272689860528207
31507 31508 72.76784287749938
31507 31509 46.00318400525691
31508 31507 72.76784287749938
31509 32061 21.88390446276205
31509 31510 91.6148348693018
31509 31507 46.00318400525691
31510 31509 91.6148348693018
31511 32061 122.99426590441072
31511 31486 35.478692932269375
31511 31514 355.3163047110168
31512 31514 50.20549718993169
31513 31514 78.04276627373818
31514 31512 50.20549718993169
31514 31513 78.04276627373818
31514 31511 355.31630471101687
31515 31520 83.44763695167526
31516 31521 26.731936515424824
31516 31518 66.15118941869942
31516 31517 38.17246877686123
31517 31516 38.17246877686123
31518 31516 66.15118941869942
31518 36582 268.11934080141765
31518 31522 34.17018381911029
31519 31520 69.86737441642191
31520 31521 22.61546945015726
31520 31519 69.86737441642191
31520 31515 83.44763695167526
31521 31516 26.731936515424824
31521 31520 22.61546945015726
31521 31522 85.06940861375521
31522 31521 85.06940861375521
31522 31518 34.17018381911029
31522 31328 329.9905030507313
31523 31525 39.523372104848804
31523 29862 227.9736734771855
31523 31524 140.39618711190732
31524 31525 132.7558234399321
31524 31523 140.39618711190732
31524 31526 33.59017548611493
31525 31523 39.523372104848804
31525 29819 35.69839504164253
31525 31524 132.7558234399321
31526 31635 20.386296529554684
31526 31654 501.7910472177806
31526 31524 33.59017548611493
31527 31530 129.77090346245652
31528 31531 30.288345585880478
31528 31633 32.48730521742728
31528 31530 10.254743979437327
31529 31531 33.674372980932745
31529 29819 58.73632525398832
31529 31635 65.71959540502328
31530 31636 23.763967333182794
31530 31528 10.254743979437327
31530 31527 129.77090346245652
31531 31529 33.674372980932745
31531 31528 30.288345585880478
31531 31533 58.16002883582594
31532 29819 25.163699477614596
31532 31631 39.487469611877046
31532 31533 16.404279485196277
31532 32387 206.71524733544257
31533 31630 34.773123484093496
31533 31532 16.404279485196277
31533 31531 58.16002883582594
31534 31549 58.73548432234331
31534 31546 91.30245714794387
31534 31535 561.8277017025772
31535 31534 561.8277017025773
31535 31928 265.8245823658097
31535 31697 128.37681312047664
31536 29201 225.52648382885712
31537 31541 65.39094975618778
31537 31539 63.64638752695719
31537 26735 157.11645399805894
31538 26714 116.18745803793828
31538 31539 75.98509320318911
31538 31540 15.85040019385265
31539 31537 63.646387526957184
31539 26722 113.81085354203998
31539 31538 75.98509320318911
31540 31550 190.5667280424089
31540 26714 157.6801598769013
31540 31538 15.85040019385265
31541 31550 21.953826329682308
31541 31537 65.39094975618777
31541 26741 60.54670733589658
31542 31552 47.86731679512264
31542 31543 132.52000960298935
31542 31544 53.34677719032181
31543 31542 132.52000960298932
31543 31550 14.910568358334283
31543 31544 55.22575159781943
31544 31542 53.34677719032181
31544 31543 55.22575159781943
31544 31545 157.94713152167222
31545 31544 157.94713152167225
31545 31552 71.08770888685922
31545 26740 162.68102355337885
31546 29199 612.4894055187526
31546 31534 91.30245714794387
31546 31547 102.28869739082843
31547 31546 102.28869739082843
31547 31549 80.92970425884471
31547 31548 38.109984818405835
31548 31547 38.109984818405835
31549 31534 58.73548432234331
31549 31331 884.3520088806355
31549 31547 80.92970425884471
31550 31540 190.56672804240893
31550 31543 14.910568358334283
31550 31541 21.95382632968231
31551 31552 29.007629676859835
31552 31551 29.007629676859835
31552 31542 47.86731679512264
31552 31545 71.08770888685922
31553 30638 233.05182245594293
31553 31361 192.6121148964055
31553 31357 15.374718430182213
31554 31388 29.354069512349877
31554 31393 69.80122944436633
31554 31555 60.909350278083686
31555 31554 60.909350278083686
31556 31394 40.30501920729073
31557 31116 19.26540248688034
31557 31562 152.183076934623
31557 31564 145.89633520065325
31558 31562 66.17935109244732
31558 31489 156.4558686893907
31558 31559 174.94861234250303
31559 31558 174.94861234250305
31560 31596 10.152115858263302
31560 31569 99.75497685012158
31560 31561 475.7355764784727
31561 31135 6.6610453329983885
31561 31116 317.49881482614535
31561 31560 475.7355764784727
31562 31566 4.761387724491551
31562 31557 152.18307693462296
31562 31558 66.17935109244732
31563 31566 90.80084587251956
31564 31566 54.05872271555491
31564 31720 70.97255752132041
31564 31557 145.89633520065325
31565 31720 82.17980129263816
31565 23 2071.564979289269
31565 31568 42.296362408715915
31566 31562 4.761387724491551
31566 31564 54.05872271555491
31566 31563 90.80084587251955
31567 31116 4.99264568429884
31567 31678 17.600650633781683
31567 31568 162.2790701619245
31568 31565 42.296362408715915
31568 31567 162.2790701619245
31568 31681 421.82657046334987
31569 31560 99.75497685012158
31569 32158 369.00552064616835
31569 31571 320.89897373553
31570 31571 209.6077319680228
31571 31570 209.60773196802276
31571 31569 320.89897373553
31571 31572 172.43383413015007
31572 31571 172.43383413015005
31573 31575 59.1756837668948
31573 22122 56.543608937471745
31573 31574 33.849076898321776
31574 31573 33.849076898321776
31575 31586 25.675028722967383
31575 31573 59.1756837668948
31575 31579 196.21503342112214
31576 31578 43.12386383071302
31577 31578 49.01928738551491
31578 31579 2.624276997952
31578 31577 49.01928738551491
31578 31576 43.12386383071302
31579 31578 2.624276997952
31579 31580 78.64639125885178
31579 31575 196.2150334211221
31580 1144 67.47513464896552
31580 32080 39.663407149164904
31580 31579 78.64639125885178
31581 31582 83.53527647541112
31582 32080 28.832966625753905
31582 31477 42.65454643205169
31582 31581 83.53527647541112
31583 31587 26.125455929197095
31583 31586 21.392829351204025
31583 31584 61.982158333551304
31584 31583 61.982158333551304
31585 31586 60.904222941484505
31586 31583 21.392829351204025
31586 31575 25.675028722967383
31586 31585 60.904222941484505
31587 31589 12.07331043336838
31587 31583 26.125455929197095
31587 31588 48.015261916182766
31588 31587 48.015261916182766
31589 31587 12.07331043336838
31589 31592 42.03761392959334
31589 31591 24.74952369547142
31590 31592 11.706807726921578
31591 30848 54.35336256564916
31591 31589 24.74952369547142
31591 31592 52.004436324076394
31592 31590 11.706807726921578
31592 31589 42.03761392959334
31592 31591 52.00443632407638
31593 21591 3.912401622611735
31593 40188 554.0187019186142
31593 31594 185.43421732167997
31594 31593 185.43421732167997
31595 31491 186.30881741557448
31596 31488 40.96427351680503
31596 31560 10.152115858263302
31596 32169 25.674978861887677
31597 31490 34.756628081530394
31597 31598 55.9691455380611
31597 32169 24.958074999426636
31598 31490 23.00390946805241
31598 31491 9.22310890362881
31598 31597 55.9691455380611
31599 31600 89.49992337112351
31600 31480 96.96141405246713
31600 31601 87.08005963351746
31600 31599 89.49992337112351
31601 31931 33.13480115160034
31601 31600 87.08005963351746
31601 31602 37.952657592498234
31602 31931 26.07383611851055
31602 31603 52.50403592390521
31602 31601 37.95265759249824
31603 30847 58.08781692603412
31603 31604 12.918523198471302
31603 31602 52.50403592390521
31604 31605 79.3459834683485
31604 31603 12.918523198471302
31604 31930 66.38852999457333
31605 32065 37.83549259256369
31605 32006 88.54187893838093
31605 31604 79.3459834683485
31606 31480 50.68247599397229
31606 31613 17.292825572789003
31606 32087 44.021378457847206
31607 31932 16.83717589372022
31608 31932 17.97038118507347
31608 31612 20.994840424852097
31608 31611 87.44172272277928
31609 32065 18.177503701822246
